date,cash,holdings_value,total_value,return
2023-01-31 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-01 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-02 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-03 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-06 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-07 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-08 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-09 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-10 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-13 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-14 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-15 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-16 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-17 00:00:00,1035320.4193376291,0.0,1035320.4193376291,3.5320419337629083
2023-02-20 00:00:00,932111.158821352,103126.74365234375,1035237.9024736957,3.5237902473695737
2023-02-21 00:00:00,829166.7100003312,206830.3319091797,1035997.0419095109,3.5997041909510807
2023-02-22 00:00:00,726393.1712611765,304831.2253417969,1031224.3966029733,3.122439660297327
2023-02-23 00:00:00,624112.1197764998,405569.76135253906,1029681.8811290389,2.968188112903891
2023-02-24 00:00:00,521131.1941600705,511243.52734375,1032374.7215038205,3.237472150382059
2023-02-27 00:00:00,418835.03171707434,610058.4312744141,1028893.4629914884,2.8893462991488317
2023-02-28 00:00:00,317439.722938688,699701.4851074219,1017141.2080461099,1.7141208046109968
2023-03-01 00:00:00,215112.3564706048,808378.9167480469,1023491.2732186517,2.349127321865163
2023-03-02 00:00:00,113564.24192869094,903689.8077392578,1017254.0496679487,1.7254049667948745
2023-03-03 00:00:00,10509.885411119089,1029719.6350097656,1040229.5204208847,4.022952042088468
2023-03-06 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-08 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-09 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-10 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-13 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-14 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-15 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-16 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-17 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-20 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-21 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-22 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-23 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-24 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-27 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-28 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-29 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-03-31 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-04-03 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-04-05 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-04-06 00:00:00,1049455.8864803081,0.0,1049455.8864803081,4.9455886480308076
2023-04-10 00:00:00,944788.4200743812,104583.78369140625,1049372.2037657874,4.937220376578733
2023-04-11 00:00:00,840665.6955917018,209140.58190917957,1049806.2775008813,4.98062775008814
2023-04-12 00:00:00,736083.9349154173,314560.7470703125,1050644.6819857298,5.06446819857298
2023-04-13 00:00:00,631107.7653993547,420639.2889404297,1051747.0543397844,5.174705433978444
2023-04-17 00:00:00,526675.6564756759,527121.866455078,1053797.5229307539,5.3797522930753905
2023-04-18 00:00:00,422374.67399538076,625305.556640625,1047680.2306360058,4.768023063600579
2023-04-19 00:00:00,317554.4817237898,733154.7121582031,1050709.193881993,5.070919388199302
2023-04-20 00:00:00,212999.4675292485,835771.37109375,1048770.8386229984,4.877083862299836
2023-04-21 00:00:00,108312.97174898509,941425.1806640625,1049738.1524130476,4.973815241304758
2023-04-24 00:00:00,3225.362549813697,1050035.9057617188,1053261.2683115324,5.326126831153255
2023-04-25 00:00:00,1064.3010186870738,1060232.8664550781,1061297.167473765,6.129716747376501
2023-04-26 00:00:00,1064.3010186870738,1054008.21875,1055072.519768687,5.507251976868699
2023-04-27 00:00:00,1064.3010186870738,1060679.0339355469,1061743.3349542338,6.174333495423379
2023-04-28 00:00:00,1064.3010186870738,1080067.1806640625,1081131.4816827495,8.113148168274954
2023-05-02 00:00:00,1064.3010186870738,1089236.9892578125,1090301.2902764995,9.030129027649947
2023-05-03 00:00:00,1064.3010186870738,1079888.6896972656,1080952.9907159526,8.095299071595253
2023-05-04 00:00:00,1064.3010186870738,1092338.1049804688,1093402.4059991557,9.34024059991556
2023-05-05 00:00:00,1064.3010186870738,1089549.2585449219,1090613.5595636088,9.061355956360885
2023-05-08 00:00:00,1064.3010186870738,1103002.73046875,1104067.031487437,10.406703148743702
2023-05-09 00:00:00,1064.3010186870738,1106416.3552246094,1107480.6562432963,10.748065624329639
2023-05-10 00:00:00,1064.3010186870738,1114024.2180175781,1115088.519036265,11.508851903626516
2023-05-11 00:00:00,1064.3010186870738,1106751.0407714844,1107815.3417901713,10.781534179017127
2023-05-12 00:00:00,1064.3010186870738,1108558.0070800781,1109622.308098765,10.962230809876505
2023-05-15 00:00:00,1064.3010186870738,1110744.4914550781,1111808.792473765,11.180879247376518
2023-05-16 00:00:00,1064.3010186870738,1094926.2839355469,1095990.5849542338,9.599058495423375
2023-05-17 00:00:00,1064.3010186870738,1088456.0163574219,1089520.3173761088,8.952031737610877
2023-05-18 00:00:00,1064.3010186870738,1086113.4572753906,1087177.7582940776,8.71777582940776
2023-05-19 00:00:00,1064.3010186870738,1089638.5639648438,1090702.8649835307,9.070286498353063
2023-05-22 00:00:00,1064.3010186870738,1095461.6369628906,1096525.9379815776,9.65259379815775
2023-05-23 00:00:00,1064.3010186870738,1095260.849609375,1096325.150628062,9.632515062806203
2023-05-24 00:00:00,1064.3010186870738,1088879.8874511719,1089944.1884698588,8.994418846985885
2023-05-25 00:00:00,1064.3010186870738,1088745.9892578125,1089810.2902764995,8.981029027649946
2023-05-26 00:00:00,1118611.6146795033,0.0,1118611.6146795033,11.861161467950332
2023-05-29 00:00:00,1118611.6146795033,0.0,1118611.6146795033,11.861161467950332
2023-05-30 00:00:00,1118611.6146795033,0.0,1118611.6146795033,11.861161467950332
2023-05-31 00:00:00,1118611.6146795033,0.0,1118611.6146795033,11.861161467950332
2023-06-01 00:00:00,1007713.2243251342,110809.72595214844,1118522.9502772826,11.852295027728266
2023-06-02 00:00:00,896060.7245828368,222010.83251953137,1118071.5571023682,11.807155710236827
2023-06-05 00:00:00,784532.0346431781,335444.2165527344,1119976.2511959125,11.997625119591238
2023-06-06 00:00:00,672908.8130698197,447262.5164794922,1120171.329549312,12.017132954931187
2023-06-07 00:00:00,561575.241898175,561898.5369873046,1123473.7788854796,12.34737788854796
2023-06-08 00:00:00,450174.82846709783,673547.236328125,1123722.0647952228,12.372206479522285
2023-06-09 00:00:00,338434.5429630103,780428.8486328125,1118863.3915958228,11.886339159582281
2023-06-12 00:00:00,226595.214527965,892870.5069580078,1119465.7214859729,11.94657214859729
2023-06-13 00:00:00,114249.99420039733,1018316.8353271484,1132566.8295275457,13.256682952754574
2023-06-14 00:00:00,523.1995634154446,1144475.536743164,1144998.7363065796,14.499873630657945
2023-06-15 00:00:00,523.1995634154446,1144789.5164794922,1145312.7160429077,14.531271604290774
2023-06-16 00:00:00,523.1995634154446,1155934.3513183594,1156457.5508817749,15.645755088177493
2023-06-19 00:00:00,523.1995634154446,1144453.0063476562,1144976.2059110717,14.497620591107175
2023-06-20 00:00:00,523.1995634154446,1146830.0233154297,1147353.2228788452,14.735322287884522
2023-06-21 00:00:00,523.1995634154446,1150059.2193603516,1150582.418923767,15.0582418923767
2023-06-22 00:00:00,523.1995634154446,1137142.5556640625,1137665.755227478,13.766575522747804
2023-06-23 00:00:00,523.1995634154446,1127836.5384521484,1128359.738015564,12.835973801556388
2023-06-26 00:00:00,523.1995634154446,1119225.7104492188,1119748.9100126342,11.974891001263433
2023-06-27 00:00:00,523.1995634154446,1119629.209350586,1120152.4089140014,12.015240891400136
2023-06-28 00:00:00,523.1995634154446,1134451.7999267578,1134974.9994901733,13.497499949017321
2023-06-30 00:00:00,523.1995634154446,1143757.9376220703,1144281.1371854858,14.428113718548573
2023-07-03 00:00:00,523.1995634154446,1173111.5489501953,1173634.7485136108,17.363474851361072
2023-07-04 00:00:00,523.1995634154446,1161024.7749023438,1161547.9744657592,16.15479744657593
2023-07-05 00:00:00,523.1995634154446,1159118.607055664,1159641.8066190796,15.964180661907946
2023-07-06 00:00:00,523.1995634154446,1183449.1450195312,1183972.3445829467,18.397234458294665
2023-07-07 00:00:00,523.1995634154446,1181139.4782714844,1181662.6778348999,18.166267783489975
2023-07-10 00:00:00,523.1995634154446,1226638.4674072266,1227161.666970642,22.7161666970642
2023-07-11 00:00:00,523.1995634154446,1239936.2200927734,1240459.419656189,24.045941965618887
2023-07-12 00:00:00,523.1995634154446,1241304.0681152344,1241827.2676786499,24.18272676786499
2023-07-13 00:00:00,523.1995634154446,1230204.053100586,1230727.2526640014,23.07272526640014
2023-07-14 00:00:00,523.1995634154446,1229172.474243164,1229695.6738065796,22.969567380657963
2023-07-17 00:00:00,523.1995634154446,1254287.9615478516,1254811.161111267,25.48111611112671
2023-07-18 00:00:00,523.1995634154446,1264939.5373535156,1265462.736916931,26.546273691693113
2023-07-19 00:00:00,523.1995634154446,1274537.00390625,1275060.2034696655,27.506020346966544
2023-07-20 00:00:00,523.1995634154446,1272993.732055664,1273516.9316190796,27.351693161907953
2023-07-21 00:00:00,523.1995634154446,1233586.8654785156,1234110.065041931,23.41100650419312
2023-07-24 00:00:00,523.1995634154446,1208635.7175292969,1209158.9170927124,20.91589170927124
2023-07-25 00:00:00,523.1995634154446,1207858.3586425781,1208381.5582059936,20.838155820599358
2023-07-26 00:00:00,523.1995634154446,1227488.71875,1228011.9183134155,22.801191831341548
2023-07-27 00:00:00,523.1995634154446,1216070.0251464844,1216593.2247098999,21.659322470989984
2023-07-28 00:00:00,523.1995634154446,1228290.4152832031,1228813.6148466186,22.881361484661866
2023-07-31 00:00:00,523.1995634154446,1238688.85546875,1239212.0550321655,23.921205503216548
2023-08-01 00:00:00,523.1995634154446,1221172.0151367188,1221695.2147001342,22.169521470013432
2023-08-02 00:00:00,1207682.5915169402,0.0,1207682.5915169402,20.768259151694025
2023-08-03 00:00:00,1207682.5915169402,0.0,1207682.5915169402,20.768259151694025
2023-08-04 00:00:00,1207682.5915169402,0.0,1207682.5915169402,20.768259151694025
2023-08-07 00:00:00,1207682.5915169402,0.0,1207682.5915169402,20.768259151694025
2023-08-08 00:00:00,1207682.5915169402,0.0,1207682.5915169402,20.768259151694025
2023-08-09 00:00:00,1207682.5915169402,0.0,1207682.5915169402,20.768259151694025
2023-08-10 00:00:00,1207682.5915169402,0.0,1207682.5915169402,20.768259151694025
2023-08-11 00:00:00,1207682.5915169402,0.0,1207682.5915169402,20.768259151694025
2023-08-14 00:00:00,1207682.5915169402,0.0,1207682.5915169402,20.768259151694025
2023-08-16 00:00:00,1207682.5915169402,0.0,1207682.5915169402,20.768259151694025
2023-08-17 00:00:00,1087637.9192558858,119948.6953125,1207586.6145683858,20.758661456838578
2023-08-18 00:00:00,966704.0321521809,241674.39843750012,1208378.430589681,20.837843058968097
2023-08-21 00:00:00,847089.7117743779,358556.0625,1205645.7742743779,20.56457742743778
2023-08-22 00:00:00,727503.8672883427,477960.9375,1205464.8047883427,20.546480478834273
2023-08-23 00:00:00,607785.119669888,598115.1562500001,1205900.2759198882,20.590027591988825
2023-08-24 00:00:00,488852.8241922561,706897.6180419923,1195750.4422342484,19.575044223424843
2023-08-25 00:00:00,370469.67137310153,821922.1843261718,1192391.8556992733,19.23918556992732
2023-08-28 00:00:00,252058.06404157676,932047.7001953125,1184105.7642368893,18.41057642368893
2023-08-29 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-08-30 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-08-31 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-01 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-04 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-05 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-06 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-07 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-08 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-11 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-12 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-13 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-14 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-15 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-18 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-20 00:00:00,1174442.6621514268,0.0,1174442.6621514268,17.44426621514268
2023-09-21 00:00:00,1057518.0762283239,116831.103515625,1174349.1797439489,17.434917974394892
2023-09-22 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-09-25 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-09-26 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-09-27 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-09-28 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-09-29 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-03 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-04 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-05 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-06 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-09 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-10 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-11 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-12 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-13 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-16 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-17 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-18 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-19 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-20 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-23 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-25 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-26 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-27 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-30 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-10-31 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-11-01 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-11-02 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-11-03 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-11-06 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-11-07 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-11-08 00:00:00,1173769.4883186664,0.0,1173769.4883186664,17.376948831866645
2023-11-09 00:00:00,1057242.3774074807,116433.9462890625,1173676.3236965432,17.36763236965433
2023-11-10 00:00:00,940495.8882202506,233306.29833984375,1173802.1865600944,17.380218656009426
2023-11-13 00:00:00,823764.5268505221,349914.10034179676,1173678.627192319,17.367862719231898
2023-11-15 00:00:00,706087.6904475819,473823.5672607422,1179911.2577083241,17.99112577083242
2023-11-16 00:00:00,588198.6114785534,592472.9833984375,1180671.594876991,18.06715948769908
2023-11-17 00:00:00,470566.7012533428,708718.3974609376,1179285.0987142804,17.928509871428044
2023-11-20 00:00:00,353244.41271936253,824081.4514160155,1177325.864135378,17.73258641353781
2023-11-21 00:00:00,234446.45780268585,953149.6287841797,1187596.0865868656,18.759608658686556
2023-11-22 00:00:00,116364.89217492464,1074863.0112304688,1191227.9034053935,19.122790340539343
2023-11-23 00:00:00,291.2314483036607,1194129.452758789,1194420.6842070927,19.44206842070928
2023-11-24 00:00:00,291.2314483036607,1193331.8106689453,1193623.042117249,19.36230421172489
2023-11-28 00:00:00,291.2314483036607,1193581.1046142578,1193872.3360625615,19.38723360625614
2023-11-29 00:00:00,291.2314483036607,1196721.5432128906,1197012.7746611943,19.70127746611943
2023-11-30 00:00:00,291.2314483036607,1185131.8381347656,1185423.0695830693,18.54230695830692
2023-12-01 00:00:00,291.2314483036607,1193531.2211914062,1193822.45263971,19.382245263970987
2023-12-04 00:00:00,291.2314483036607,1206442.1595458984,1206733.390994202,20.673339099420218
2023-12-05 00:00:00,291.2314483036607,1215190.6033935547,1215481.8348418584,21.548183484185834
2023-12-06 00:00:00,291.2314483036607,1226830.4382324219,1227121.6696807256,22.712166968072545
2023-12-07 00:00:00,291.2314483036607,1224811.4528808594,1225102.684329163,22.510268432916302
2023-12-08 00:00:00,291.2314483036607,1224163.337890625,1224454.5693389287,22.44545693389286
2023-12-11 00:00:00,291.2314483036607,1225958.0325927734,1226249.264041077,22.624926404107715
2023-12-12 00:00:00,291.2314483036607,1208361.2548828125,1208652.4863311162,20.865248633111612
2023-12-13 00:00:00,291.2314483036607,1213296.1418457031,1213587.3732940068,21.35873732940068
2023-12-14 00:00:00,291.2314483036607,1228350.5893554688,1228641.8208037724,22.864182080377237
2023-12-15 00:00:00,291.2314483036607,1244028.1485595703,1244319.380007874,24.4319380007874
2023-12-18 00:00:00,291.2314483036607,1256689.6697998047,1256980.9012481084,25.698090124810836
2023-12-19 00:00:00,291.2314483036607,1275183.7332763672,1275474.9647246709,27.54749647246708
2023-12-20 00:00:00,291.2314483036607,1259755.4680175781,1260046.6994658818,26.004669946588187
2023-12-21 00:00:00,291.2314483036607,1277402.0059814453,1277693.237429749,27.769323742974894
2023-12-22 00:00:00,291.2314483036607,1278648.1062011719,1278939.3376494756,27.893933764947555
2023-12-26 00:00:00,291.2314483036607,1285128.5170898438,1285419.7485381474,28.541974853814732
2023-12-27 00:00:00,291.2314483036607,1289515.3022460938,1289806.5336943974,28.980653369439736
2023-12-28 00:00:00,291.2314483036607,1298837.0975341797,1299128.3289824834,29.912832898248332
2023-12-29 00:00:00,291.2314483036607,1288568.1330566406,1288859.3645049443,28.88593645049442
2024-01-01 00:00:00,291.2314483036607,1291210.1069335938,1291501.3383818974,29.15013383818974
2024-01-02 00:00:00,291.2314483036607,1301902.6494140625,1302193.8808623662,30.21938808623661
2024-01-03 00:00:00,291.2314483036607,1287745.6108398438,1288036.8422881474,28.803684228814742
2024-01-04 00:00:00,291.2314483036607,1294400.4289550781,1294691.6604033818,29.46916604033818
2024-01-05 00:00:00,291.2314483036607,1299908.6673583984,1300199.898806702,30.019989880670206
2024-01-08 00:00:00,291.2314483036607,1289764.5961914062,1290055.82763971,29.005582763970985
2024-01-09 00:00:00,291.2314483036607,1286349.8603515625,1286641.0917998662,28.664109179986607
2024-01-10 00:00:00,291.2314483036607,1321044.8278808594,1321336.059329163,32.133605932916296
2024-01-11 00:00:00,291.2314483036607,1355789.3093261719,1356080.5407744756,35.60805407744756
2024-01-12 00:00:00,291.2314483036607,1366581.6186523438,1366872.8501006474,36.687285010064755
2024-01-15 00:00:00,291.2314483036607,1389910.6790771484,1390201.910525452,39.020191052545215
2024-01-16 00:00:00,291.2314483036607,1370469.8159179688,1370761.0473662724,37.07610473662724
2024-01-17 00:00:00,291.2314483036607,1357459.2338867188,1357750.4653350224,35.775046533502255
2024-01-18 00:00:00,291.2314483036607,1363814.874633789,1364106.1060820927,36.41061060820927
2024-01-19 00:00:00,291.2314483036607,1363316.4099121094,1363607.641360413,36.360764136041304
2024-01-23 00:00:00,291.2314483036607,1324558.9610595703,1324850.192507874,32.485019250787396
2024-01-24 00:00:00,291.2314483036607,1339812.6959228516,1340103.9273711552,34.010392737115524
2024-01-25 00:00:00,291.2314483036607,1348984.9641113281,1349276.1955596318,34.927619555963176
2024-01-29 00:00:00,291.2314483036607,1443672.8151855469,1443964.0466338506,44.396404663385056
2024-01-30 00:00:00,291.2314483036607,1403370.0887451172,1403661.3201934209,40.366132019342096
2024-01-31 00:00:00,291.2314483036607,1422312.6103515625,1422603.8417998662,42.26038417998661
2024-02-01 00:00:00,291.2314483036607,1422337.4904785156,1422628.7219268193,42.262872192681925
2024-02-02 00:00:00,291.2314483036607,1453293.6646728516,1453584.8961211552,45.35848961211553
2024-02-05 00:00:00,291.2314483036607,1434675.2005615234,1434966.432009827,43.49664320098272
2024-02-06 00:00:00,291.2314483036607,1423484.0701904297,1423775.3016387334,42.37753016387333
2024-02-07 00:00:00,291.2314483036607,1437790.7590332031,1438081.9904815068,43.808199048150676
2024-02-08 00:00:00,291.2314483036607,1445741.5607910156,1446032.7922393193,44.60327922393192
2024-02-09 00:00:00,291.2314483036607,1456334.5827636719,1456625.8142119756,45.662581421197544
2024-02-12 00:00:00,291.2314483036607,1447959.7103271484,1448250.941775452,44.82509417754521
2024-02-13 00:00:00,291.2314483036607,1460671.361328125,1460962.5927764287,46.09625927764287
2024-02-14 00:00:00,291.2314483036607,1476897.1455078125,1477188.3769561162,47.718837695611626
2024-02-15 00:00:00,291.2314483036607,1466154.5964355469,1466445.8278838506,46.64458278838506
2024-02-16 00:00:00,291.2314483036607,1456159.9291992188,1456451.1606475224,45.64511606475223
2024-02-19 00:00:00,291.2314483036607,1469544.3289794922,1469835.5604277959,46.9835560427796
2024-02-20 00:00:00,291.2314483036607,1466578.2976074219,1466869.5290557256,46.68695290557257
2024-02-21 00:00:00,291.2314483036607,1463263.4517822266,1463554.6832305302,46.35546832305302
2024-02-22 00:00:00,291.2314483036607,1477270.963256836,1477562.1947051396,47.75621947051396
2024-02-23 00:00:00,291.2314483036607,1489110.0854492188,1489401.3168975224,48.94013168975224
2024-02-26 00:00:00,291.2314483036607,1482829.0850830078,1483120.3165313115,48.312031653131136
2024-02-27 00:00:00,291.2314483036607,1481159.2836914062,1481450.51513971,48.14505151397099
2024-02-28 00:00:00,291.2314483036607,1451224.9190673828,1451516.1505156865,45.15161505156864
2024-02-29 00:00:00,291.2314483036607,1456384.3430175781,1456675.5744658818,45.66755744658817
2024-03-01 00:00:00,291.2314483036607,1487614.5681152344,1487905.799563538,48.79057995635381
2024-03-04 00:00:00,291.2314483036607,1502843.4228515625,1503134.6542998662,50.31346542998663
2024-03-05 00:00:00,291.2314483036607,1495665.13671875,1495956.3681670537,49.59563681670536
2024-03-06 00:00:00,291.2314483036607,1498456.7608642578,1498747.9923125615,49.87479923125615
2024-03-07 00:00:00,291.2314483036607,1474454.458984375,1474745.6904326787,47.47456904326788
2024-03-11 00:00:00,291.2314483036607,1462166.6323242188,1462457.8637725224,46.24578637725225
2024-03-12 00:00:00,291.2314483036607,1470965.0827636719,1471256.3142119756,47.125631421197546
2024-03-13 00:00:00,1426995.0209943224,0.0,1426995.0209943224,42.69950209943223
2024-03-14 00:00:00,1285440.0372487542,141441.80908203125,1426881.8463307854,42.68818463307855
2024-03-15 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-03-18 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-03-19 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-03-20 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-03-21 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-03-22 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-03-26 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-03-27 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-03-28 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-04-01 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-04-02 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-04-03 00:00:00,1425460.5571651293,0.0,1425460.5571651293,42.54605571651293
2024-04-04 00:00:00,1283688.8432568042,141658.36596679688,1425347.209223601,42.5347209223601
2024-04-05 00:00:00,1142190.90365377,282769.62109375,1424960.52474752,42.49605247475199
2024-04-08 00:00:00,999654.8711453418,430202.7580566406,1429857.6292019824,42.98576292019825
2024-04-09 00:00:00,857812.9028257056,565468.0469970704,1423280.949822776,42.328094982277605
2024-04-10 00:00:00,715890.7748365356,713429.1337890625,1429319.908625598,42.93199086255981
2024-04-12 00:00:00,573709.6266477037,849505.5012207032,1423215.127868407,42.321512786840685
2024-04-15 00:00:00,431753.80020748684,990001.5776367188,1421755.3778442056,42.175537784420555
2024-04-16 00:00:00,289708.32396633324,1132558.7058105469,1422267.02977688,42.226702977688
2024-04-18 00:00:00,147800.9500827925,1273251.50390625,1421052.4539890424,42.10524539890423
2024-04-19 00:00:00,5331.493018912966,1420650.2973632812,1425981.7903821943,42.59817903821943
2024-04-22 00:00:00,941.3330164818699,1434434.5579833984,1435375.8909998804,43.53758909998804
2024-04-23 00:00:00,941.3330164818699,1414539.4899902344,1415480.8230067163,41.54808230067164
2024-04-24 00:00:00,1405487.2613261999,0.0,1405487.2613261999,40.54872613262
2024-04-25 00:00:00,1405487.2613261999,0.0,1405487.2613261999,40.54872613262
2024-04-26 00:00:00,1405487.2613261999,0.0,1405487.2613261999,40.54872613262
2024-04-29 00:00:00,1405487.2613261999,0.0,1405487.2613261999,40.54872613262
2024-04-30 00:00:00,1405487.2613261999,0.0,1405487.2613261999,40.54872613262
2024-05-02 00:00:00,1405487.2613261999,0.0,1405487.2613261999,40.54872613262
2024-05-03 00:00:00,1405487.2613261999,0.0,1405487.2613261999,40.54872613262
2024-05-06 00:00:00,1405487.2613261999,0.0,1405487.2613261999,40.54872613262
2024-05-07 00:00:00,1405487.2613261999,0.0,1405487.2613261999,40.54872613262
